nameseq,k1,k2,k3,k4,k5,label
N45,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N46,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N47,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N48,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N49,3.0,9.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N50,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N51,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N52,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N53,3.0,8.0,11.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N54,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N55,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N56,2.0,6.0,8.0,10.0,11.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N57,2.0,7.0,12.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N58,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N59,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N60,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N61,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N62,3.0,9.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N63,3.0,12.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N64,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N65,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N66,3.0,12.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N67,3.0,7.0,11.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N68,3.0,8.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N69,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N70,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N71,3.0,12.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N72,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N73,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N74,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N75,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N76,3.0,8.0,12.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N77,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N78,3.0,8.0,12.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N79,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N80,3.0,9.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N81,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N82,3.0,8.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N83,3.0,14.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N84,3.0,11.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N85,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N86,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N87,3.0,9.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N88,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N89,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N90,3.0,12.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N91,3.0,9.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N92,3.0,10.0,12.0,12.0,12.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N93,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N94,3.0,10.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N95,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N96,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N97,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N98,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N99,3.0,8.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N100,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N101,3.0,9.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N102,3.0,8.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N103,3.0,8.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N104,3.0,9.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N105,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N106,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N107,3.0,8.0,12.0,12.0,12.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N108,3.0,10.0,15.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N109,3.0,9.0,15.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N110,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N111,2.0,8.0,12.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N112,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N113,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N114,3.0,13.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N115,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N116,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N117,3.0,9.0,11.0,12.0,13.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N118,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N119,2.0,6.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N120,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N121,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N122,3.0,8.0,10.0,12.0,13.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N123,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N124,3.0,9.0,13.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N125,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N126,2.0,5.0,9.0,12.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N127,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N128,2.0,8.0,12.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N129,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N130,3.0,7.0,10.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N131,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N132,3.0,8.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N133,3.0,9.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N134,3.0,6.0,10.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N135,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N136,3.0,14.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N137,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N138,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N139,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N140,3.0,13.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N141,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N142,3.0,7.0,12.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N143,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N144,2.0,7.0,11.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N145,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N146,3.0,13.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N147,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N148,3.0,12.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N149,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N150,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N151,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N152,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N153,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N154,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N155,3.0,10.0,13.0,14.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N156,3.0,8.0,13.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N157,3.0,7.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N158,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N159,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N160,3.0,8.0,12.0,14.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N161,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N162,3.0,10.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N163,2.0,7.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N164,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N165,3.0,14.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N166,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N167,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N168,3.0,8.0,10.0,11.0,12.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N169,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N170,2.0,8.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N171,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N172,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N173,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N174,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N175,3.0,8.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N176,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N177,2.0,8.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N178,3.0,7.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N179,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N180,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N181,3.0,10.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N182,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N183,3.0,10.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N184,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N185,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N186,3.0,10.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N187,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N188,3.0,9.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N189,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N190,2.0,4.0,5.0,5.0,5.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N191,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N192,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N193,2.0,8.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N194,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N195,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N196,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N197,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N198,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N199,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N200,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N201,3.0,11.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N202,3.0,8.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N203,3.0,4.0,5.0,6.0,6.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N204,3.0,8.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N205,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N206,3.0,8.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N207,1.0,3.0,6.0,8.0,10.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N208,3.0,10.0,13.0,13.0,13.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N209,3.0,8.0,12.0,12.0,12.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N210,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N211,3.0,8.0,12.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N212,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N213,3.0,9.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N214,3.0,8.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N215,2.0,7.0,13.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N216,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N217,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N218,3.0,9.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N219,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N220,3.0,12.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N221,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N222,3.0,6.0,10.0,14.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N223,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N224,3.0,5.0,9.0,12.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N225,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N226,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N227,3.0,10.0,15.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N228,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N229,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N230,2.0,7.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N231,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N232,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N233,3.0,8.0,13.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N234,3.0,13.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N235,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N236,3.0,7.0,11.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N237,3.0,7.0,12.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N238,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N239,3.0,11.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N240,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N241,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N242,3.0,8.0,11.0,13.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N243,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N244,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N245,3.0,11.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N246,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N247,3.0,8.0,12.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N248,2.0,7.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N249,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N250,3.0,8.0,12.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N251,3.0,10.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N252,3.0,6.0,10.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N253,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N254,3.0,10.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N255,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N256,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N257,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N258,3.0,10.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N259,3.0,9.0,14.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N260,2.0,7.0,11.0,13.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N261,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N262,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N263,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N264,3.0,9.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N265,3.0,10.0,14.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N266,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N267,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N268,3.0,9.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N269,3.0,9.0,13.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N270,3.0,10.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N271,2.0,5.0,9.0,11.0,13.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N272,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N273,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N274,3.0,11.0,15.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N275,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N276,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N277,3.0,10.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N278,3.0,13.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N279,2.0,7.0,15.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N280,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N281,3.0,9.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N282,3.0,9.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N283,3.0,9.0,13.0,15.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N284,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N285,3.0,9.0,13.0,14.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N286,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N287,3.0,12.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N288,3.0,7.0,14.0,15.0,15.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N289,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N290,3.0,11.0,16.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N291,3.0,11.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N292,1.0,3.0,6.0,8.0,11.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N293,3.0,10.0,14.0,16.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N294,2.0,5.0,9.0,11.0,12.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N295,3.0,8.0,13.0,14.0,14.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N296,3.0,9.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N297,3.0,11.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N298,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N299,3.0,11.0,18.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N300,3.0,10.0,17.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N301,3.0,8.0,15.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N302,3.0,12.0,16.0,17.0,16.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
