nameseq,fickett_score-ORF,fickett_score-full-sequence,label
N136,0.6423,0.34669,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N137,0.7671,0.36388,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N138,0.6394,0.33218000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N139,0.5054000000000001,0.22904,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N140,0.5373,0.35601,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N141,0.8437,0.36476,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N142,0.4452,0.26477,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N143,0.6455000000000001,0.29254,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N144,0.5719,0.2773,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N145,0.6975,0.28519,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N146,0.6065,0.27031,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N147,0.7053999999999999,0.352,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N148,0.6528999999999999,0.34292,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N149,0.49019999999999997,0.25907,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N150,0.8095,0.35224,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N151,0.6414,0.23576,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N152,0.7531,0.33255,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N153,0.5142,0.25319,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N154,0.4444,0.22469,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N155,0.7084,0.31871,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N156,0.8267,0.3278,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N157,0.6585,0.35477000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N158,0.5385,0.2938,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N159,0.8858,0.32624,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N160,0.6148,0.29591,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N161,0.6291,0.26194,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N162,0.7337999999999999,0.34597,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N163,0.44279999999999997,0.27272,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N164,0.45830000000000004,0.28324,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N165,0.8685999999999999,0.38245,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N166,0.7353999999999999,0.36713,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N167,0.7261,0.25243,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N168,0.6058,0.32708000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N169,0.36360000000000003,0.25832000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N170,0.5508,0.26762,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N171,0.6582,0.29356,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N172,1.0004000000000002,0.33224,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N173,0.5376,0.3469,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N174,0.6574,0.33999999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N175,0.7636000000000001,0.34511000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N176,0.5965,0.24467,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N177,0.6224999999999999,0.25354,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N178,0.38669999999999993,0.26504,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N179,0.8864,0.3912,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N180,0.8127,0.35932,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N181,0.4347,0.26828,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N182,0.8079,0.38015,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N183,0.37560000000000004,0.24395,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N184,0.8956,0.32801,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N185,0.5214,0.27926,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N186,0.47350000000000003,0.2536,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N187,0.8905000000000001,0.3645,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N188,0.8648,0.33586,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N189,0.7072,0.34922,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N190,0.40990000000000004,0.21719,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N191,0.7636,0.35714,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N192,0.735,0.27347,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N193,0.8315,0.36211,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N194,0.5614,0.33643,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N195,0.8956,0.36385999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N196,0.5283,0.27572,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N197,0.5568000000000001,0.2851,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N198,0.5746,0.22011999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N199,0.7196999999999999,0.35971,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N200,0.4234,0.27134,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N201,0.7255999999999999,0.36683,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N202,0.8035,0.33476,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N203,0.3516,0.23483,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N204,0.6746,0.30782,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N205,0.7150000000000001,0.25081,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N206,0.793,0.33638,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N207,0.4452,0.26477,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N208,0.6313,0.32098000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N209,0.5125000000000001,0.20881999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N210,0.5499999999999999,0.27209,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N211,0.7516,0.35336,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N212,0.48119999999999996,0.27488,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N213,0.4263,0.25447000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N214,0.4441,0.31168,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N215,0.5954999999999999,0.34463,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N216,0.8328,0.33619,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N217,0.7481,0.34529,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N218,0.8387,0.36272,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N219,0.4204,0.21557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N220,0.8482,0.35712999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N221,0.9732000000000001,0.3649,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N222,0.594,0.31397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N223,0.7166,0.24745999999999999,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N224,0.4452,0.26477,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N225,0.526,0.26297,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N226,0.5494,0.24151,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N227,0.6403,0.31074999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N228,0.5465,0.24358,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N229,0.6076,0.22487000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N230,0.4114,0.24785000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N231,0.6836,0.38107,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N232,0.9411,0.36652,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N233,0.4839,0.24158,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N234,0.45589999999999997,0.27544,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N235,0.7339,0.31261,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N236,0.45420000000000005,0.22646,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N237,0.37470000000000003,0.24155,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N238,0.574,0.26621,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N239,0.8953,0.37768,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N240,0.5487,0.33925,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N241,0.8692,0.37337,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N242,0.5236,0.29659,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N243,0.9090999999999999,0.36872,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N244,0.5499,0.28579,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N245,0.9951,0.38945,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N246,0.6436000000000001,0.24836,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N247,0.5589000000000001,0.29324,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N248,0.8035,0.33476,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N249,0.3852,0.23993,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N250,0.43289999999999995,0.26287,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N251,0.5236,0.29659,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N252,0.37560000000000004,0.24395,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N253,0.9468,0.33059,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N254,0.5493,0.24251,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N255,0.4959,0.26507000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N256,0.8206,0.37603,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N257,0.9235,0.36904,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N258,0.7141,0.31032,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N259,0.7787,0.33011,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N260,0.6248999999999999,0.34597,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N261,0.41159999999999997,0.26156,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N262,0.6589999999999999,0.35417,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N263,0.5063,0.2959,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N264,0.5049,0.27031,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N265,0.9879,0.34513,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N266,0.6951999999999999,0.26128,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N267,0.8469,0.37017,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N268,0.8395,0.35825,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N269,0.6879,0.30868,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N270,0.5462,0.28684,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N271,0.6656,0.3401,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N272,0.8273999999999999,0.34783,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N273,0.5982,0.36760000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N274,0.7161000000000001,0.2554,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N275,0.6698999999999999,0.35048999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N276,0.514,0.23948,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N277,0.7633,0.25453,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N278,0.7192,0.37271,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N279,0.43289999999999995,0.26287,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N280,0.5643,0.24975999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N281,0.8180000000000001,0.35725,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N282,0.7597,0.24484999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N283,0.6078,0.26063000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N284,0.7084,0.31871,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N285,0.6667,0.25615,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N286,0.3621,0.23321,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N287,0.5895,0.27251000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N288,0.4204,0.21557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N289,0.7837,0.25397000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N290,0.7927,0.38605,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N291,0.8976999999999999,0.38548,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N292,0.5389,0.24313,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N293,0.6369,0.28483,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N294,0.8035,0.33476,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N295,0.588,0.24739999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N296,0.514,0.23948,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N297,0.6716,0.35758,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N298,0.7324,0.32782999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N299,0.7895,0.36952,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N300,0.5348999999999999,0.28412000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N301,0.746,0.34763,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N302,0.5042,0.25955,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N303,0.8937,0.36731,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N304,0.596,0.26419000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N305,0.8956,0.32801,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N306,0.5365,0.21794,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N307,0.6926,0.23834,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N308,0.5207999999999999,0.28834000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N309,0.8535999999999999,0.33907,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N310,0.4114,0.24785000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N311,0.7158,0.29866,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N312,0.5904,0.25705,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N313,0.5436,0.36438000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N314,0.7757999999999999,0.39646,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N315,0.46620000000000006,0.24995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N316,0.3981,0.25670000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N317,0.6678,0.36592,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N318,0.5616,0.35602,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N319,0.5103,0.27588999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N320,0.9316,0.36062,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N321,0.6058,0.32708000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N322,0.5538,0.25138,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N323,0.5865,0.30022000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N324,0.4590000000000001,0.26077,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N325,0.811,0.37735,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N326,0.4032,0.24775,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N327,0.7847000000000001,0.34204,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N328,0.742,0.32381,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N329,0.7117000000000001,0.24161,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N330,0.6211,0.23561,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N331,0.4887,0.27588999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N332,0.5343,0.2932,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N333,0.8395,0.35825,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N334,0.38280000000000003,0.24599000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N335,0.8266,0.34148,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N336,0.5955,0.28999,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N337,0.48119999999999996,0.27488,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N338,0.9587,0.34468,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N339,0.5865,0.29704,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N340,0.9076,0.35150000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N341,0.893,0.32863,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N342,0.6291,0.26194,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N343,0.9121,0.34387,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N344,0.4808,0.31798000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N345,0.45300000000000007,0.25697,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N346,0.6519,0.23414,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N347,0.47629999999999995,0.27488,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N348,1.0344000000000002,0.367,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N349,0.5589000000000001,0.29324,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N350,0.9148999999999999,0.35514999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N351,0.7484999999999999,0.36466,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N352,0.5568000000000001,0.2851,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N353,0.4114,0.24785000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N354,0.4536,0.26821,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N355,0.49970000000000003,0.26497,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N356,0.4032,0.24775,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N357,0.5628000000000001,0.25325000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N358,0.6725,0.31410000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N359,0.6705,0.29263,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N360,0.8557,0.35039,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N361,0.41159999999999997,0.26156,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N362,0.5443,0.32752000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N363,0.5073,0.24609999999999999,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N364,0.6615,0.28487,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N365,0.39269999999999994,0.28252,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N366,0.46020000000000005,0.24394,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N367,0.8617,0.35419,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N368,0.4263,0.25447000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N369,0.853,0.36311000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N370,0.7827999999999999,0.38161,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N371,0.47820000000000007,0.23557999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N372,0.40280000000000005,0.23741,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N373,0.8692,0.37337,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N374,0.6736000000000001,0.26128,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N375,0.5819,0.27895000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N376,0.4264,0.23305,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N377,0.9124,0.38581,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N378,0.3813,0.24995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N379,0.7324,0.32782999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N380,0.596,0.26419000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N381,0.7395999999999999,0.34802,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N382,0.40080000000000005,0.28696000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N383,0.4854,0.25577,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N384,0.7108,0.30589,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N385,0.6465,0.33128,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N386,0.4032,0.24775,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N387,0.767,0.36224,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N388,0.5348999999999999,0.28412000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N389,0.6776,0.36358999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N390,0.5827,0.26662,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N391,0.5526,0.26821,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N392,0.5667,0.3711,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N393,0.6628000000000001,0.2455,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N394,0.41159999999999997,0.26156,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N395,0.7109,0.35565,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N396,0.5553,0.25999,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N397,0.6379,0.32938,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N398,0.7204,0.3422,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N399,0.4354,0.25697000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N400,0.4504,0.22849,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N401,0.8544999999999999,0.3655,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N402,0.5475,0.27799,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N403,0.3516,0.23483,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N404,0.4204,0.21557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N405,0.5007,0.24833,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N406,0.514,0.23948,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N407,0.6857,0.37704,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N408,0.6414,0.23576,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N409,0.5443,0.32752000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N410,0.4204,0.21557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N411,0.7122999999999999,0.38692,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N412,0.5376,0.3469,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N413,0.8504999999999999,0.35455,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N414,0.6375,0.27575,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N415,0.5895,0.27251000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N416,0.637,0.33824,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N417,0.4628,0.27002000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N418,0.5007,0.24833,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N419,0.7812,0.32327000000000006,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N420,0.514,0.23948,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N421,0.5859,0.25997000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N422,0.4234,0.27134,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N423,0.9363,0.33221,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N424,0.38759999999999994,0.26744,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N425,1.0268,0.36655,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N426,0.5510999999999999,0.35176,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N427,0.41159999999999997,0.26156,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N428,0.5842999999999999,0.36858,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N429,0.8916999999999999,0.368,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N430,0.3852,0.23993,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N431,0.8275,0.34387999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N432,0.38280000000000003,0.24599000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N433,0.9423,0.34968999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N434,0.5643,0.30079,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N435,0.4853,0.3048,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N436,0.38669999999999993,0.26504,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N437,0.5052,0.269,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N438,0.3621,0.23321,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N439,0.8095,0.35224,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
