nameseq,k1,k2,k3,k4,k5,label
N203,3.0,14.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N204,3.0,12.0,24.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N205,3.0,11.0,18.0,23.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N206,3.0,11.0,21.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N207,3.0,11.0,19.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N208,3.0,12.0,21.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N209,3.0,11.0,21.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N210,3.0,13.0,20.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N211,3.0,12.0,21.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N212,3.0,8.0,15.0,19.0,22.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N213,3.0,14.0,24.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N214,3.0,13.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N215,3.0,12.0,20.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N216,3.0,14.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N217,3.0,12.0,19.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N218,3.0,11.0,20.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N219,3.0,12.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N220,3.0,13.0,22.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N221,3.0,13.0,23.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N222,3.0,13.0,27.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N223,3.0,12.0,20.0,24.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N224,3.0,11.0,20.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N225,3.0,12.0,18.0,23.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N226,3.0,13.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N227,2.0,7.0,14.0,19.0,22.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N228,3.0,14.0,24.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N229,3.0,14.0,24.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N230,3.0,12.0,20.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N231,3.0,11.0,24.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N232,3.0,10.0,17.0,20.0,22.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N233,3.0,12.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N234,3.0,10.0,18.0,23.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N235,3.0,12.0,22.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N236,3.0,10.0,18.0,22.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N237,3.0,13.0,22.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N238,3.0,15.0,24.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N239,3.0,11.0,20.0,23.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N240,3.0,13.0,20.0,24.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N241,3.0,15.0,25.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N242,3.0,13.0,19.0,22.0,23.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N243,3.0,12.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N244,3.0,13.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N245,3.0,12.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N246,3.0,13.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N247,3.0,12.0,23.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N248,3.0,12.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N249,3.0,12.0,23.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N250,3.0,14.0,24.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N251,3.0,11.0,18.0,22.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N252,3.0,13.0,24.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N253,3.0,12.0,21.0,24.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N254,3.0,12.0,26.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N255,3.0,12.0,24.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N256,3.0,12.0,21.0,23.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N257,3.0,13.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N258,3.0,12.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N259,3.0,12.0,20.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N260,3.0,10.0,19.0,24.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N261,3.0,13.0,22.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N262,3.0,11.0,21.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N263,3.0,12.0,19.0,23.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N264,3.0,13.0,24.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N265,3.0,12.0,22.0,24.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N266,3.0,15.0,25.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N267,3.0,11.0,20.0,24.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N268,3.0,13.0,24.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N269,3.0,13.0,25.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N270,3.0,12.0,22.0,24.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N271,3.0,15.0,22.0,24.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N272,3.0,13.0,23.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N273,3.0,12.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N274,3.0,14.0,19.0,24.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N275,3.0,14.0,24.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N276,3.0,11.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N277,3.0,11.0,19.0,22.0,23.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N278,3.0,12.0,18.0,21.0,23.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N279,3.0,11.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N280,3.0,11.0,21.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N281,3.0,12.0,23.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N282,3.0,13.0,23.0,24.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N283,3.0,12.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N284,3.0,12.0,21.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N285,3.0,11.0,17.0,22.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N286,3.0,12.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N287,3.0,10.0,17.0,22.0,24.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N288,3.0,12.0,22.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N289,3.0,9.0,17.0,24.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N290,3.0,14.0,23.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N291,3.0,12.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N292,3.0,13.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N293,3.0,11.0,21.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N294,3.0,12.0,22.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N295,3.0,10.0,18.0,24.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N296,3.0,12.0,19.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N297,3.0,12.0,20.0,23.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N298,3.0,14.0,21.0,24.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N299,3.0,11.0,23.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N300,3.0,12.0,23.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N301,3.0,13.0,23.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N302,3.0,12.0,22.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N303,3.0,12.0,19.0,23.0,23.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N304,3.0,15.0,21.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N305,3.0,13.0,21.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N306,3.0,12.0,19.0,24.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N307,3.0,10.0,18.0,22.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N308,3.0,10.0,20.0,25.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N309,3.0,14.0,21.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N310,3.0,13.0,24.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N311,3.0,13.0,23.0,26.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N312,3.0,15.0,26.0,27.0,26.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N313,3.0,12.0,22.0,24.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N314,3.0,11.0,21.0,25.0,25.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
