nameseq,fickett_score-ORF,fickett_score-full-sequence,label
N290,0.905,0.35212,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N291,0.7753,0.40025,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N292,0.8223999999999999,0.37998999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N293,0.7120000000000001,0.27076,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N294,0.8646,0.35377000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N295,0.9192,0.36061,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N296,0.6045,0.33503000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N297,0.7515999999999999,0.34164,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N298,0.7417999999999999,0.3579,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N299,0.5622,0.25366,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N300,0.7247,0.38607,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N301,0.6655,0.36541,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N302,1.0021,0.36862,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N303,0.8255,0.37714,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N304,0.6089,0.37837,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N305,0.648,0.3478,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N306,0.8079999999999999,0.34363,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N307,0.5245000000000001,0.23636,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N308,0.4293,0.26948000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N309,0.7084,0.31871,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N310,0.8369,0.36049,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N311,0.39869999999999994,0.25731000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N312,0.951,0.38310999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N313,0.46270000000000006,0.33718000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N314,0.6966,0.3056,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
