,0,1,2,3,4,5,6,7,8,9
P470,-3.4405819630984164e-06,4.4446944792088275e-06,4.584528546811104e-06,-1.912094129880124e-06,1.2153538661556376e-06,3.1801468849117383e-06,1.6219517278129227e-06,-2.6677120201571e-06,4.305238690147041e-06,1.0807891686624921e-05
P471,-3.7018084583077057e-06,-7.89675749356201e-06,-2.689827366548971e-06,1.3802040655221202e-07,-4.562433812196833e-06,-6.073818148267282e-06,1.298627483845862e-06,-1.9326138197865387e-05,4.172806839238745e-06,1.1438480061777231e-05
P472,5.232102232652719e-07,-3.1480061494717647e-06,-1.2453802763464153e-06,9.884212243396946e-07,1.5717138611830454e-06,2.811563164785663e-06,-3.02260825584688e-06,2.2998261329853864e-06,3.4264603285976726e-06,-2.1778794581860073e-06
P473,-1.3906392047493474e-06,-4.418009922428748e-06,1.568411345054721e-06,-5.272366759945073e-07,3.762015948070808e-06,4.165686279007891e-06,-2.2713216599012215e-06,-1.8113720272268248e-07,-4.034629805780481e-06,-4.003117300898252e-06
P474,5.1829568922755865e-06,-1.1988326258440736e-05,-4.405378716798857e-06,-4.400244307221343e-06,1.1863299703962743e-06,7.381927543032821e-06,-1.2487576929630308e-06,3.7389190318526268e-06,-2.6993213470915102e-06,-8.503680089737113e-07
P475,-2.0037843395916787e-05,7.171029713069939e-06,-6.493711166027916e-06,-1.0222761025240382e-05,4.375810419424099e-06,-1.2235584591572288e-05,9.47138861939474e-06,5.857618790029377e-06,-1.448700479225989e-05,7.617746252734214e-06
P476,-6.206450974381714e-06,-5.3254146883353e-07,3.6298186641483014e-06,6.210420924583637e-06,-7.89661061856322e-06,-4.05362427441692e-06,3.7278829678947904e-06,-4.022521680040081e-06,-3.702025507522377e-07,4.1711008784284655e-07
P477,-1.1052768120690739e-05,1.1945584446802174e-05,1.4457917365061248e-05,7.347726684157343e-06,4.141130502131386e-08,3.667780780112443e-07,1.0616774343438296e-05,-5.102005399870058e-06,-6.345837339337835e-06,8.142648166319327e-06
P478,3.0169143848909664e-06,-2.1981626944519268e-06,3.242777842554182e-06,-4.8933684078508385e-08,-2.9834746292993995e-06,-4.3870797005344316e-07,-4.4929590003545345e-07,1.7836800394228817e-06,-2.2459400525821666e-06,8.058562659977119e-08
P479,4.239946087140834e-06,9.381406660766839e-07,-6.628996702459395e-06,-1.408911214156915e-06,-3.3661584542479675e-06,-4.166027008093679e-06,-1.3270352194567686e-06,1.4696809683486812e-06,3.0365629872450284e-06,-3.7187716948910066e-06
P480,-5.288767365063398e-06,2.711149008154904e-07,-2.4495897106524512e-06,4.863093892967969e-10,-5.8623029829895875e-06,-3.7892436719280675e-06,-1.2317651895348111e-06,-7.1060849704502394e-06,6.068519691202531e-06,1.5651966875243162e-06
P481,-1.6942914828597683e-07,5.8497638849993e-06,-7.180328499850229e-07,-2.798815399732797e-06,5.554544505176904e-06,-1.8655874812002803e-06,-2.4926802815974274e-06,5.638385705779704e-06,6.809193639855759e-07,-4.0836375738876685e-07
P482,-1.7909415212240879e-06,-5.327261936031145e-06,-5.766907899414325e-07,-4.2140505390699965e-06,1.7957152796989069e-06,-1.172058362255182e-06,-6.90457313173642e-06,-9.370387425678185e-07,5.434993747800644e-07,-1.1148240763121024e-06
P483,4.72450852745853e-06,2.8391899896513216e-06,-2.2726727951448943e-07,4.1629170180652614e-06,6.501926425124858e-06,-9.427676055668373e-06,1.880776054879324e-06,1.381765537562977e-05,-1.9103709701212535e-06,3.468637325487918e-06
P484,-1.1633430127134805e-06,-1.277696553928111e-06,3.832471452123651e-06,8.716812781881596e-07,6.0999838341445475e-06,3.8987494935021824e-06,-3.3865812502601334e-06,-4.7313568490704865e-06,-7.246355576278956e-06,-9.385971152771095e-06
P485,-4.5772582557712744e-07,-3.3618168043241393e-06,-2.5540650265326505e-06,-3.1037242549560983e-07,3.722907206057431e-06,1.977803792871548e-06,-1.364612293943367e-06,8.16249617744081e-07,-7.098560959290607e-07,-2.3750668829543786e-06
P486,1.7426883298028472e-06,-3.5236581617322134e-06,1.7635813330269673e-06,-6.629239281620526e-06,-2.9032397739920117e-07,6.013181409616006e-06,-6.053677278152294e-06,-3.1413686010034864e-06,3.153797608538883e-06,2.0042389834461e-06
P487,7.472518688712443e-06,-4.119745780405495e-06,5.917120251764578e-07,-1.0525409660735075e-06,-8.705047195402363e-06,2.8863111115085026e-06,-2.1518282926347165e-08,2.7090637010163566e-06,2.147424341361777e-06,4.1184862561869035e-07
P488,1.0850967181384489e-05,-7.640976897691011e-06,-3.15715103043799e-06,-3.902131857450811e-06,2.282777565130965e-06,2.0372287735624932e-06,6.104601496555303e-07,2.409096646168924e-07,-4.554555604815286e-06,2.397371193381734e-06
P489,2.008500944738187e-06,-3.716054549353739e-06,-7.477689180621408e-07,3.3372578210443655e-06,-4.524346269076156e-06,4.118978621029052e-06,-2.6272626610825004e-06,5.942356188182917e-06,3.204873679038165e-06,-8.268477411547438e-06
P490,-1.1272918267837003e-06,1.5242648687391184e-06,1.065878984395812e-06,-3.277188869172515e-06,-4.044038515029576e-06,6.272852476095015e-07,-9.03115625771288e-07,7.5469731379429105e-06,2.1496446448148604e-07,-4.745953178035534e-07
P491,5.711634283289407e-06,1.8167529913530784e-06,-4.032498553542259e-06,-1.7686416929517867e-06,4.3194304740536713e-07,-3.8843519934770687e-07,2.4464188687081884e-06,-6.793940240010098e-07,-1.6043912681317114e-06,-5.133897117248862e-07
P492,-1.8611579716054534e-06,1.7236636688324793e-06,-7.46327051064945e-06,-4.851555545681884e-06,8.70194178566696e-06,-9.048409287164977e-06,4.3711765549520575e-08,6.342814085109347e-06,-3.4424628088712897e-06,3.1979344855946764e-06
P493,3.035064541226217e-06,-6.139549292760152e-06,8.096836587512994e-07,6.840357048089915e-07,-5.18220529932724e-06,4.349073168794003e-07,-1.0322998805557576e-06,-4.4296977435058914e-07,-7.640210781350708e-06,-1.0183360101560286e-05
P494,1.2726739266046011e-05,-5.416202484490956e-06,-4.534824586948738e-06,-8.410838318836911e-06,7.1978513674026215e-06,1.8079894269888448e-06,-7.697715941921502e-06,-2.5206819626368043e-06,-4.716770013229001e-06,-6.018923802815273e-06
P495,-8.806428351037854e-06,4.632885038469126e-06,5.982419294379461e-07,9.050383256373608e-06,1.616785906023626e-05,-6.389682046793483e-06,2.1195798348644466e-06,3.8817403130888864e-07,1.6264779678046184e-06,5.816410838436798e-06
N1,-1.2282122987831835e-06,2.469947754834824e-06,-2.095247692937964e-06,-2.3227585738309973e-06,1.3753536505782836e-06,-1.031143331143799e-06,-1.6586690293000895e-06,-5.734017882420438e-06,-8.394738102071705e-07,-3.3024390384229975e-06
N2,-3.2574289642843947e-06,-6.094888908063123e-06,-3.999057412466464e-06,9.689647528877748e-07,5.876947412777146e-06,4.066398173038321e-06,-3.1646460616470504e-06,-3.7313493152882974e-06,-3.046397609899037e-06,-9.520543814685642e-06
N3,2.688276455316603e-06,5.539479780237907e-06,-1.4046716501710157e-08,5.677927682724306e-06,-6.399595520451343e-06,-5.003851823326291e-06,3.7321040645408904e-06,-4.9498310173935804e-08,3.129141363140747e-06,-8.250876437420425e-07
N4,-1.7449543157730071e-06,1.72943266221016e-07,2.5937113790705664e-06,-1.2766351365622137e-05,3.2169363980142003e-06,6.412513106780066e-06,-8.21176183918716e-06,3.3251960325736996e-06,-5.266897715417817e-06,-4.926560403193184e-06
N5,-7.373994215075988e-06,5.840510580209634e-07,5.433999063122379e-06,1.1710022080723271e-06,-2.8129623428685467e-06,6.676909480035826e-06,5.561890410065893e-06,-3.775498051212936e-06,-9.972559243036664e-06,-5.231843896299213e-06
N6,2.7621779128414602e-06,-2.542271467363363e-06,9.721939551779989e-07,4.167682200529102e-06,1.8768743870121432e-06,-4.363594163670235e-06,-1.1537998391487913e-06,1.6214594298045997e-06,-1.411615467221503e-06,-1.7777118605633144e-06
N7,-2.2417339473892104e-06,-4.067524056982285e-06,5.14022872511843e-07,-2.6795204006930303e-06,-1.9389024215873745e-06,-5.305646834410894e-07,-5.279907764769239e-06,3.3229513704270687e-06,-1.2703228456199139e-06,-5.008460270342215e-06
N8,6.587518168737925e-07,-8.923260372204926e-06,2.019639615628171e-06,4.3889483126746155e-06,-1.2993036440018038e-06,3.504947165325757e-06,-2.6134739083645336e-06,-5.998479823829933e-06,8.250893043451482e-07,-3.149106153550854e-06
N9,-3.2684095463915474e-06,4.969943892167022e-06,6.113929618605429e-06,4.056266863524663e-06,-4.228207327784417e-06,-1.0139484687359738e-05,5.856965275927595e-07,-3.1285877500974467e-06,1.6593853533799488e-06,5.492211120219784e-06
N10,-2.9221726651270304e-06,-7.667372077533056e-06,3.185827230050306e-06,8.131468547334917e-06,-3.943279203015538e-06,-1.5785913830368241e-06,-6.102215719348543e-07,2.083556050402334e-06,3.0384305927659994e-06,1.1254268476938419e-07
N11,-3.818582486071536e-06,-1.1786936758075581e-06,-1.5763814521696962e-06,1.2934805785968584e-06,-3.5697402945536916e-06,-1.7175409519319955e-06,-1.2474376551777338e-06,-4.4551249895793797e-07,6.890651489635958e-07,-4.885708071078053e-06
N12,-1.1371630634042908e-06,-2.745535349458491e-06,-3.1421275001432877e-06,-3.659032315289645e-06,2.0531394821954763e-06,5.322324239645401e-06,-3.55909335168509e-06,-7.024523521156916e-07,4.857892843786952e-06,5.690378514560334e-07
N13,7.464988906514597e-06,5.502359697780163e-06,3.1836760344047257e-06,1.8247810886880202e-06,-5.771775716213279e-06,3.813239220416207e-06,1.444551628785966e-06,3.7733852546246184e-07,4.1924699212091804e-06,-4.711604056286832e-07
N14,8.970393959718169e-06,1.338184047475373e-06,1.4874216521743521e-06,6.1770520613707905e-06,-9.937028776674413e-06,6.381033946293468e-06,7.31950381102777e-06,-2.811429922970303e-06,5.65154498933894e-06,3.0066594772013954e-06
N15,2.941779297411505e-06,-3.428661482509076e-06,-1.955824127844192e-06,-2.547399278010382e-07,-3.615325234890179e-06,-6.563089661300314e-06,-3.149711157922786e-06,-1.478379126465531e-06,1.7573907989312646e-06,-2.579165130036005e-07
N16,5.847221455787065e-06,4.6751777242426764e-06,-3.44130470913837e-06,2.6860062547895e-06,2.7399184790850807e-06,-2.6880955892341857e-06,2.0500886748140964e-06,-2.8920216475877814e-06,2.0715288218070105e-06,-2.152029427252033e-07
N17,4.437493791317861e-06,4.2791866344616466e-06,4.705134079823446e-06,7.359614993355471e-06,-1.112761703293026e-05,1.6022240079681697e-06,4.380143156292331e-06,-5.035579516009036e-06,7.013104665563972e-06,2.1079922121139015e-06
N18,3.3278104300435634e-06,4.9275211182991225e-06,1.911006635319114e-06,-1.3957618666269244e-06,-2.514314703903897e-06,1.947190101211682e-06,5.7087949897066e-06,-3.0018055064776792e-06,-2.094958587566594e-06,4.858878312013072e-06
N19,6.638775149607643e-06,-2.6341604905303457e-06,-1.5382074833106816e-06,1.026668086140934e-06,-8.538776425889963e-06,5.75301866781897e-07,-5.043675881470622e-07,-1.5523083082642197e-06,2.8617768066129293e-06,-3.5275894896346185e-06
N20,5.0435828622934226e-06,-8.429628327769165e-08,5.721846431484237e-06,2.115294534505254e-06,-9.236884802198608e-06,-4.937500604561924e-06,-1.1144548455938909e-06,-3.3937040297932823e-06,-1.7097722343567762e-06,-2.20309070817935e-06
N21,-2.2876476843196987e-06,-8.368507327915435e-06,4.567578563034259e-06,-2.2561799554697017e-06,-4.2250503800423224e-06,5.676061473090078e-06,-6.394792985062333e-06,-7.978359056334106e-06,3.618621438038444e-06,9.509449723997781e-07
N22,3.539938910331828e-07,-2.8323671718076364e-06,3.8240285496086773e-07,-1.4313940128428675e-06,-1.8568012065614135e-06,8.396177657291526e-07,-1.491795250719121e-06,-4.5759076815025776e-07,1.4509373314800737e-06,1.681706651963168e-06
N23,3.7710322541868117e-06,-9.962839541098015e-06,-4.26152556936779e-06,-7.367057203754658e-06,4.33470473205482e-06,-2.1749826995063736e-07,-4.2752751199570714e-06,2.003688558199511e-06,-5.0941747405170074e-06,3.107622350228775e-07
N24,8.834471258793257e-07,-4.184165901043187e-06,1.6931261620667815e-06,3.6032233008629613e-06,-5.33781854657932e-06,-1.4462033465315884e-06,2.4634305646572987e-06,3.7002785841643856e-06,-3.1100991419575176e-06,-1.720252247890819e-06
N25,6.63030825653114e-06,-6.809132446399858e-06,6.878545149125858e-06,-5.867908863128044e-06,5.188536077496025e-06,6.299261541294646e-06,-1.0808251317064499e-05,-9.171805453967411e-06,-1.1351107755227965e-06,-7.887148269696638e-07
N26,4.4658905077219874e-06,3.686382187108111e-06,-2.4567171985265246e-06,-5.130311195330084e-06,-6.001773017686319e-07,1.3955759122567227e-06,1.2737429782564867e-06,-2.8049888926092244e-06,-3.3810342661889535e-07,1.734859171304828e-06
N27,2.5419054343438083e-06,-1.072775538235349e-06,2.0231815310413695e-06,-3.838410866677906e-06,-2.6490561810037726e-06,3.605046564245844e-06,2.777687665656112e-06,4.5547403616920555e-06,-8.123327851931601e-06,-1.9408325348131412e-06
N28,2.6371017770904908e-06,-9.828943539999687e-07,6.36047035946683e-08,5.089599460891467e-07,-5.52231209212251e-06,-3.500515042625333e-07,1.504603671505136e-06,-3.059942706530767e-07,1.8697456547154005e-06,1.9997300672082994e-06
N29,6.493004951217444e-06,3.7940899542826816e-06,-7.312321126358239e-07,-5.732562952397499e-06,-6.335507988804016e-07,4.376127638117605e-06,1.0861023862620352e-06,3.925373053724211e-06,2.864827783981001e-07,2.5420515424342106e-06
N30,-4.3060511167214166e-06,7.516724058415439e-07,-6.585834018840568e-06,8.245070873455962e-06,7.989961424529989e-06,-4.596393518145988e-06,9.76725198489339e-06,1.1347725748184267e-05,-4.5732416809613884e-06,4.717698461299217e-07
N31,6.952932092849383e-06,-5.55105782754229e-06,-1.8609779406294222e-07,-2.1417465986124336e-06,-3.028230218687347e-06,2.535053191850286e-06,-1.946471014685166e-06,-4.758371470068408e-06,1.9041988970604977e-07,1.413035151607287e-07
N32,1.1569742029228478e-07,3.1162109443763077e-06,3.886375911057907e-06,4.091156014045228e-07,-1.020916566972941e-06,8.92010429505354e-08,7.38355980156721e-07,-1.1174505395034164e-06,-3.059681963176982e-06,-1.568505074950636e-06
N33,3.253650620001606e-06,-5.99500721108271e-06,-7.1838091220868924e-06,2.9175047161445692e-06,5.138418749411276e-06,-6.934289692637715e-07,6.563960674274192e-07,3.4477271789193723e-06,3.7638257575250186e-07,-1.9923129053192265e-06
N34,4.5805821362307955e-06,-8.00908817719456e-06,2.5813768980086603e-06,6.248359931982966e-06,-4.911730401553307e-06,2.161875438682465e-06,-3.3480970697800797e-06,-5.492023742396039e-06,7.205501841312358e-06,1.6001411336447405e-07
N35,3.4809578765827624e-06,1.356324719190981e-06,4.734480314261128e-06,1.0649972997323282e-06,-7.421481129181142e-06,5.723151511811465e-07,-1.0134809193687935e-06,-4.0956508184209835e-06,1.524997304971226e-06,-1.4003989454306799e-06
N36,1.0651291312363946e-05,6.975420824001507e-07,-9.252512935718435e-07,-1.99335223618547e-07,-4.997310359566029e-06,2.8080295222462513e-06,4.628896160462689e-06,1.2274144996344993e-06,6.861935341457811e-07,3.013829383995218e-06
N37,5.31022586006703e-06,3.4720574798308417e-06,6.264392641862132e-07,-9.788588097324252e-07,-2.9977930564526736e-06,5.613291235848306e-06,3.459364540728748e-06,3.5973870130767775e-07,2.2181403332564202e-06,2.7912828237568264e-06
N38,-2.862168018853214e-06,-4.317478657437192e-06,-2.648748621991552e-06,-6.5042397487496116e-06,1.1740985194515208e-06,-2.339295924680396e-06,-5.3348364648460236e-06,-6.704400204929388e-06,-3.3933850318748995e-06,-2.9696599618697585e-06
N39,5.217015276458023e-06,3.602737030409262e-06,4.286834810922504e-06,5.445673471322248e-06,-1.142253263331831e-05,-1.3678640760684028e-07,5.704615545464031e-06,-1.462168092966535e-06,2.001087747335287e-06,1.2683701688875556e-06
N40,7.0924586724754196e-06,3.4577704752328806e-07,2.5724576530052295e-06,1.8427418147735084e-06,-2.065700206213474e-06,1.7013296496532534e-06,8.698830426635894e-07,-4.981318665605763e-07,1.761446818189245e-06,2.0129852936682353e-06
N41,9.660458411949976e-06,-6.097788303697919e-07,-1.9030017356038873e-06,-3.923719693129713e-06,-7.631676094348823e-07,-2.6223506427988977e-06,1.1092860450313087e-07,-2.619119998976064e-06,-3.142485479663555e-06,1.197247072239982e-06
N42,6.022057928319663e-06,3.843387228597315e-06,-6.5392392810408495e-06,-4.9049764738022e-06,-1.9091951257942368e-07,3.794964837412708e-06,2.305159939499713e-06,4.038902672882821e-06,4.067904972178643e-07,-1.918178293078629e-06
N43,-1.4441346392571629e-06,1.0426980109579879e-06,1.970886373350324e-06,5.036268340210279e-06,-3.2478424045755713e-06,-2.2527565626761733e-06,7.171322180164427e-07,-2.6836682649008605e-06,6.001971550912528e-06,3.6047163094770805e-06
N44,9.111809721741105e-06,-6.218663496966625e-06,-2.651224611495336e-06,-4.388827058837295e-06,-6.5061199350382955e-06,5.007736197214113e-06,-1.6283917462660063e-07,2.1846903020491095e-06,1.5607823054101546e-06,1.3796444334305841e-06
N45,-4.140933027871502e-06,2.0233477133005666e-06,1.840752630930312e-06,6.045786302955026e-06,-4.064571934758553e-06,-6.512573054198381e-06,1.7022502510980202e-06,-1.8869932426116575e-06,-5.893205089532033e-07,-2.7570263994319984e-06
N46,-4.380930575610854e-06,6.289467708047239e-06,3.5672612286790977e-06,-5.491651320483704e-06,6.298703633542612e-06,4.303031272356303e-06,-1.4909702045434823e-06,-4.885177924578237e-07,1.137446688693046e-06,5.783567131074398e-06
N47,5.696561228587852e-07,-1.9557841266892428e-06,3.699710206976311e-06,6.069991109115716e-07,-3.3643199724098997e-06,8.164226869069062e-06,-4.810579750392499e-07,-9.78834850567661e-08,1.2384010777318757e-06,-2.0392987810198212e-06
N48,-8.509025896410568e-06,8.381285987545887e-06,-1.0974155672519763e-06,-2.938595638730956e-06,2.1804638587664027e-06,3.659500360380909e-06,4.374334701163726e-06,4.076728570361569e-07,-3.998673781693536e-06,-2.5202187445861344e-06
N49,6.5225040104461405e-06,1.1361180007919285e-05,4.1566426644124965e-06,1.0710615161755666e-06,-1.124315256737109e-05,1.645998626222258e-06,9.626622453342334e-06,-2.318367120118621e-08,-1.309942105370181e-06,2.4980742961564417e-06
N50,3.1139347036475153e-06,-5.48777048557398e-07,3.4452657244784504e-06,3.682735225841603e-06,-4.686099554182771e-06,1.2845925229327875e-06,8.336624545480283e-07,1.1108685474604354e-06,-2.400794925627172e-06,-5.407551486611014e-06
N51,2.9904122623955203e-06,-2.9622759703444666e-06,9.765161553768476e-07,-5.271773573260947e-07,-1.0259237072848018e-05,-1.46780220740164e-06,-1.2837366775407272e-06,-4.51463544359612e-06,4.883312426885917e-06,2.6649224699590215e-06
N52,7.310684915683301e-07,-4.184700376071062e-06,1.2561445881226056e-06,3.424040886310098e-07,3.67976485979608e-06,6.2614472538331984e-06,-2.4051396690590076e-06,-5.850296589005666e-06,6.045718783609822e-06,5.613566602566557e-06
N53,9.171874019751461e-06,1.9345387236201965e-06,7.68521357885323e-06,3.869177494007705e-06,2.2745300959120703e-07,8.677421039869323e-06,-1.3683633502710045e-06,-2.6925125156574863e-06,-1.393783941794379e-06,-6.5820506854198766e-06
N54,-2.492949980807275e-06,-4.870339806015654e-06,-2.824764438707117e-06,2.1611007506393124e-06,4.277003589806986e-06,-1.7740031237961304e-06,-2.7483535811562783e-06,5.102774511993971e-06,3.138025394762488e-06,3.618117072518067e-07
N55,1.046344680525129e-06,-2.9779707380873618e-06,-2.1687086921441776e-06,-9.037509996625377e-07,1.3087981657073505e-06,2.936001170031669e-06,-4.941198610183264e-07,4.293460919767273e-06,-1.3901532414184545e-06,-3.051547802603472e-06
N56,6.791852119656388e-07,5.356544004056057e-06,3.984333300659161e-06,7.862655847139591e-07,-2.9174180828587647e-06,-4.626286697888174e-07,1.661235890760887e-06,-3.15162202107735e-06,1.1090587997693128e-07,1.3636690282234668e-06
N57,-3.2502748010496908e-06,3.7907376650422116e-07,-2.346575849306899e-06,-2.1014386093180944e-06,3.6725684150195356e-06,-4.4634070453103685e-06,-2.286151668328719e-06,3.681253153142552e-06,8.826494901853846e-07,1.7885547241660606e-06
N58,5.943096925615612e-07,1.1728490650667577e-06,-4.160563839980091e-06,-3.647154969989763e-06,6.013689015068929e-06,6.013614007677301e-06,-1.0581248851984984e-06,-3.0922345239580847e-06,5.997910822016432e-07,-2.1265058767806506e-06
N59,-3.819489047297079e-07,4.5565931961470034e-07,5.7092792922568115e-06,-4.587928061202881e-07,-8.558572683247106e-06,5.760587846189097e-06,-2.446685177449903e-06,-5.958808470746735e-06,9.575027200166167e-06,5.3868480315591655e-06
N60,-2.7775395484725038e-06,1.1547085295096767e-06,-2.2486343398795024e-06,-1.8360684337554215e-06,-3.936839384485188e-06,-1.458035434353936e-06,-3.5431955726565427e-06,3.0164085585173545e-06,6.740125059210525e-06,-3.352723837294659e-07
N61,-1.5941510290300302e-05,-4.302796438613655e-06,-1.3993018164104782e-06,-6.2319713301520955e-06,-6.557024630746361e-06,-7.07197272551411e-06,1.7225898925968004e-06,-2.800697491204925e-06,-6.956738608360094e-06,3.037614069999932e-06
N62,3.013708426871395e-07,-3.3414229052072667e-06,-3.926299629290362e-06,6.161424716593028e-07,-8.413514066363617e-07,-4.000306400154803e-06,-2.2722684146043396e-06,1.707236752726035e-06,5.3138366589059556e-06,2.111026501533072e-06
N63,3.595761786018591e-06,1.840424551765972e-06,-4.196199602360721e-06,-4.397221532972311e-06,1.874418223094112e-06,-1.4835945229236885e-06,-1.531591319070514e-06,3.1878498355643203e-06,-1.5469117081332528e-06,-2.8623657144232232e-06
N64,-1.4821141866683032e-08,3.800696596845593e-06,2.1915553689649207e-07,-3.386992404087806e-06,-5.4199189010053594e-06,6.830292114476719e-06,-1.3473958688942642e-06,-5.83315423516026e-06,9.148597443473872e-06,3.209001476645848e-06
N65,6.183647708745329e-06,7.1434270183168475e-06,-8.621754420519651e-08,-7.354205906380269e-07,-5.05261950989078e-06,3.249793991324303e-06,4.186768923125357e-06,1.5184020171545155e-06,1.9889782492463876e-06,4.933348072104493e-07
N66,9.452034147103485e-06,1.5388497917821471e-06,3.214637447541502e-06,1.4525308422276366e-06,-1.9993453540835798e-06,5.11630400426135e-06,-3.1765906924451776e-06,-4.099899863830349e-06,2.599486602254523e-06,-5.30145031295577e-06
N67,3.460793671548866e-06,-2.510941015040712e-06,-3.2147959802993867e-06,-1.5611721656210277e-07,4.985905116039105e-06,6.395216678311438e-07,-3.919595625500433e-06,-1.5076350527160167e-06,2.7768623685171063e-07,-4.959195422404812e-06
N68,5.669876504303994e-06,1.2006018278843235e-07,-1.263423742389096e-07,2.574959859936738e-06,-1.9511185686187722e-06,1.705591198535722e-06,3.6586220253403317e-07,-4.679243566779061e-06,4.199659134139256e-06,7.234416419872765e-07
N69,3.3469868266213086e-06,-6.407730752645808e-06,5.298281093263401e-06,-1.3077631711485432e-08,-1.385957554456477e-06,-4.170673599994423e-06,-4.4816676433065525e-06,-2.253246767831433e-06,-5.679423852304136e-06,-2.293450173091729e-06
N70,-1.9024306638676757e-06,-1.765319579299365e-06,-5.384363337896541e-06,2.419060431733597e-06,1.7506992673490098e-06,-4.632289841890281e-06,-3.6106305041243075e-06,1.0286567904257494e-06,1.2662821079399114e-06,-8.003651072501113e-06
N71,1.009794715639133e-05,-2.2703448252484233e-06,-6.940490843289826e-06,-5.461925609647096e-07,7.551552388043817e-06,-4.119816722740672e-06,1.4067912396060816e-06,1.525740532096691e-06,-1.6835913019825743e-06,2.7160387226792438e-06
N72,1.0881042998854065e-05,5.7694870341949884e-06,5.116138432824797e-06,1.5128552134204888e-06,-4.570358523471292e-06,1.3124303948041911e-06,9.630993276488458e-09,-2.0527322043832792e-07,1.1035660992236157e-08,-3.1943437098587077e-06
N73,6.441905551415195e-06,2.5383550716250784e-06,-1.2797572104209648e-06,-3.842069404566019e-06,1.1805477648869824e-06,4.121588017554458e-07,-1.2539479002992649e-06,4.310385808705681e-06,-1.4296259536940455e-06,-1.8009826921547712e-06
N74,3.7594950675536353e-06,3.45786413524687e-06,3.1525517668372165e-06,2.5616390819484312e-06,-1.8597110086365938e-06,-1.5039884558058151e-06,4.065344115321832e-06,1.8010793212354085e-06,-3.782353061022772e-06,1.4314954885710513e-07
N75,-2.7632789809291806e-06,-5.312029370410258e-06,4.492426611643185e-06,-1.2724935082318633e-06,-3.043083905960052e-06,-3.0695711935921203e-07,-4.157524625509126e-06,-5.2962636603854935e-06,-1.8316893608062755e-06,-8.452287412403549e-07
N76,-3.144759583654114e-06,1.3597522730461685e-06,9.104195213721395e-07,3.747449814459026e-06,2.6297191584040566e-06,-6.213404530606742e-07,4.7119717511845275e-07,7.057382125506832e-07,4.763787487726634e-06,4.087542918218009e-06
N77,2.345183361713422e-06,-1.6734319279980837e-06,-4.799690549634719e-06,-1.6201785519007238e-06,3.975670570868312e-06,2.651579283806252e-06,-4.9707951445785185e-06,4.91413724973264e-07,4.777668209798337e-06,-3.7743843519509905e-06
N78,6.796108966246032e-06,3.9785289338618195e-06,1.7322590100505252e-06,1.6572841753857118e-06,-2.4584112476671823e-06,4.139336362245683e-06,-3.8665758044442115e-07,-5.635905988249019e-06,3.662705647912044e-06,-2.5195693576542924e-06
N79,-4.708098067549017e-06,-1.2188228714236297e-06,6.295476078141665e-07,-4.120879112245708e-06,-3.6472691389685045e-06,1.5179927760676048e-06,-3.881044478917686e-06,-4.722163608990387e-06,1.4489174033720503e-06,-1.5709925552514223e-06
N80,4.825347894333338e-06,1.4626097374375766e-06,2.7088887734843083e-06,-2.0631032965632895e-06,-2.8686082363833787e-06,6.20581044550667e-06,-1.2386911107122554e-06,-7.502609220968823e-06,2.4693962677612867e-06,1.1616280696133646e-07
N81,-4.407426184879646e-06,-1.3460940835939399e-06,8.591731177709483e-06,2.4970203446013427e-06,-6.344941094841899e-06,-4.351529587398253e-06,-3.7115013003788584e-06,-2.1750181515288897e-07,8.787557093179865e-08,-1.0881926121493208e-07
N82,-4.553388850782449e-06,-4.172804015946147e-06,-6.893552877752372e-06,-4.6851004524686496e-07,7.219485255015681e-06,-2.312954936116294e-06,-7.23108404021279e-06,-5.932084730249013e-06,5.718441766416351e-06,-3.208606077657612e-06
N83,7.864182520376005e-06,-7.339069208682329e-07,-7.094525529627652e-07,3.5558229129729825e-06,-5.849022218997656e-06,3.0194200827942806e-06,1.14904441897662e-06,1.222918598878727e-06,5.378302230905994e-06,-1.072313151507918e-06
N84,-1.1304625316766855e-06,2.187746460318292e-06,-1.8405607387335181e-06,-5.865667577215051e-06,5.279574288643402e-06,2.90471490935727e-06,-4.210968215170082e-06,-4.616785276598927e-06,2.1913012149277493e-06,5.679771930853844e-07
N85,-7.76665789377483e-06,-5.5732642962606944e-06,-7.146393022417483e-06,-3.031770983171801e-06,-2.430594644533716e-06,-5.512341242926464e-06,-2.4839548330631575e-06,4.587083269327813e-06,1.6605024591125192e-06,-9.011766506918876e-07
N86,5.0445980136086315e-06,1.2436718843742832e-06,1.6620983730321174e-06,9.233917180747567e-07,-2.3426764130580916e-06,6.542970851402397e-06,4.343479993189478e-06,3.277980387251009e-06,1.6573226835858127e-06,3.596126956152782e-06
N87,-2.5295343558136585e-06,-4.765289103948164e-06,1.1692818638932572e-06,3.3524179863146457e-06,-2.8036560036128204e-07,-8.060970354289868e-07,-1.3506743294332269e-06,5.306561329846415e-07,1.5302334275844117e-06,3.367319088893759e-07
N88,-5.064137380414383e-06,-2.7621472156088016e-07,2.8315728857349586e-06,2.320495278340087e-06,8.864427270045708e-07,3.44355264958289e-06,-7.1121505870002624e-06,-5.401046715703891e-06,8.736783555409215e-06,-2.4004920192517883e-06
