,0,1,2,3,4,5,6,7,8,9
P229,-4.098745625390302e-06,-3.829024853708291e-07,1.9499282620853936e-07,-2.7224513596691552e-06,-3.743465577384867e-07,-2.5440567829805745e-06,-3.0731759155746988e-06,2.2444774780377134e-06,-3.4958442987206243e-06,-2.2015608774045943e-06
P230,1.7173622506691424e-06,5.768202422385131e-07,-5.297663088708548e-06,1.4989387685419115e-06,7.056824454275488e-07,-6.948435576689817e-06,1.215062103652781e-06,6.0343927033265935e-06,-4.6271752002301865e-06,-4.688320688329929e-07
P231,-8.61450090027446e-06,2.449173432264877e-06,3.5365145177918174e-06,2.0006186269503875e-07,-1.4038606729780366e-06,4.910949801673325e-06,4.057763501889985e-06,-4.821608482591177e-06,-2.1527706548897865e-06,-6.082614110902891e-07
P232,4.773171794596984e-06,1.5328455742955852e-06,4.064065743448073e-06,-2.6345599118166474e-06,1.0582726623997003e-06,5.016939664812588e-07,3.823275885151686e-06,9.550345403601352e-07,2.772665788792106e-06,1.2476127937317838e-06
P233,4.6828415944965597e-07,-2.253242533924388e-06,1.6731777743674746e-06,-9.322644600838042e-06,-2.947005631686819e-06,3.817289850050734e-07,-2.34978246550061e-06,-1.6081336335196575e-06,2.292976990859075e-06,-3.3832171811416464e-06
P234,9.120434238702065e-07,-1.7254327878314527e-06,8.691447584926101e-06,4.673004156125735e-06,-1.1009876130846558e-06,2.193885230885581e-06,-2.715745799489037e-06,9.97646689503167e-07,-1.4200320202829332e-06,2.105516528730562e-06
P235,1.3716177987684259e-06,9.244408823103891e-07,5.802149359841982e-06,1.4426065132223942e-06,-3.7540829479008723e-06,2.521436330339249e-06,3.659123998217144e-06,-3.4586475444004855e-06,2.2040119258176006e-06,1.1935538950976214e-06
P236,-1.8548341384235889e-06,1.5332494512954086e-06,2.933288594692571e-08,7.68946194244541e-07,-4.383898691043107e-06,-1.5668026566976632e-07,6.11706701918085e-06,-4.3069661333677346e-06,-3.6823195499251183e-06,-2.6751366441146946e-06
P237,-5.003011225579717e-07,2.2709406745229934e-06,3.865374211321575e-06,1.1076663104061027e-06,5.291198553169688e-06,1.7811389272097584e-06,2.7662637998242907e-06,1.02296781544945e-06,-3.140364410156619e-06,5.380758739280856e-07
P238,1.6907063366878618e-06,-7.824937370514784e-06,5.516737735868223e-06,9.459546302669516e-08,7.761770327268779e-07,3.7331317838683634e-06,-1.3829121049614593e-06,-4.524870887874727e-06,-2.7958923214545088e-06,2.692964865898381e-06
P239,-7.19404555721379e-07,3.0428474388775645e-06,-4.599068681096415e-06,-3.5202092581690272e-06,2.348094143678935e-06,-2.9857028691356686e-06,-1.7373517193416672e-07,9.962587699725606e-07,1.8805358852969686e-08,-3.1519723574315625e-06
P240,-9.868674152700035e-07,-6.766032995712996e-06,-6.0644312018568694e-06,-6.261571346870585e-06,-5.430910579216122e-06,2.4373991343873966e-06,-3.563989508419802e-06,1.548534844297004e-06,5.034221890590814e-06,1.3981863394392697e-06
P241,-4.084741634703177e-06,-7.363583672780874e-06,3.009851787486923e-06,-2.4247362141197265e-06,-1.9057102437251502e-06,1.6433745887434713e-06,-4.332526632081651e-06,2.2645954144064496e-06,1.3102003506760174e-06,6.1505748606308455e-06
P242,-7.14799000088172e-08,-1.1923849036035218e-06,-9.056460094873119e-06,2.566866194590896e-06,5.107097556611407e-06,-4.237454988013472e-06,1.820029817746504e-07,7.840663524818429e-07,6.1556420024117746e-06,8.876149955618941e-06
P243,4.2178168628754815e-06,7.627770339669725e-07,1.056196184850168e-05,-3.201977565646635e-06,-6.744492752788485e-06,-9.271908110199654e-07,4.194570162214731e-06,2.923845789968443e-06,-5.616339817908576e-06,-4.964616283296085e-06
P244,3.333412814338435e-07,1.6048563334379097e-06,1.1948714515105788e-06,1.0568177277649616e-06,2.6219198076161553e-06,5.1105825685601074e-06,-3.0537046607367023e-06,-3.6953852042073693e-06,1.956371454274843e-06,-2.854968360221921e-06
P245,5.306232209485045e-07,-5.137915050050003e-06,-5.00464496760292e-06,-2.805248413244142e-06,-1.833842096928993e-06,4.292952697735187e-06,-5.185422802644348e-06,-9.892654013877674e-06,4.768159794099874e-06,-2.414619848425904e-06
P246,-1.951161120542427e-06,5.162290210914181e-06,-2.423663504885827e-06,1.3931600797036211e-06,3.7928758313547e-06,-2.2591093689360877e-06,6.464888257654358e-07,-5.280419147244165e-06,8.21025081123054e-06,3.983302152397712e-06
P247,-1.4876534811663364e-06,5.459103479769922e-06,2.1519165056456684e-06,-1.4438140120872072e-06,-7.460365175010605e-06,4.316480450909801e-06,1.0142501600564943e-05,-7.0755842727637656e-06,1.2749772572463194e-06,-4.408869823607797e-06
P248,3.046591709915126e-06,-3.1938653808553756e-07,6.119750211029489e-06,4.2233150005146895e-06,-7.694934932461566e-06,-4.196119490757063e-06,4.60007050623814e-06,-1.787812534009275e-06,-5.229575674039837e-06,-1.0643416510027924e-06
P249,-2.926123148854821e-06,4.96430993273192e-07,-6.621880820321686e-07,2.5676564913314074e-06,-4.4820680413348705e-06,4.001299483439083e-06,8.081104621592266e-06,-2.2736565272146834e-06,-2.7216605607875634e-06,2.829405959335466e-07
P250,2.2776273670717774e-08,-1.9290171328168273e-06,5.358122869080997e-07,1.3437711239470084e-06,5.191196022984125e-06,-1.998564318080726e-06,2.813075675947444e-07,-3.1367697450864016e-06,-1.92210282538483e-06,3.2023116274665082e-06
P251,1.7253154241284139e-06,-3.948652143697371e-06,7.319012139111035e-06,-4.437379470723058e-06,-3.701034483698473e-06,3.9649425345595333e-07,4.200106302317853e-06,-5.198697347924699e-06,-2.650094937118859e-06,-7.265787084048117e-08
P252,5.708387297075426e-07,-4.560960229869004e-06,8.79565282510276e-06,-3.7008812462732015e-06,-9.788284965019946e-06,-1.0204255904846344e-06,7.569421114343342e-06,-6.513015591880187e-06,-2.871678926125328e-06,1.1535755468138151e-06
P253,6.052346485628128e-06,3.6569737271650816e-06,1.543470287221555e-06,-1.02334936541177e-06,1.7377637133898381e-06,-5.795608952240746e-06,2.1520171013464644e-06,4.841260469487128e-06,-4.949667242663434e-06,-4.650899076114588e-06
P254,2.132411337196332e-06,3.2323332218353097e-06,1.2000000509020879e-06,-4.557148786570389e-07,6.176057400610134e-07,-2.0895292781048912e-06,2.231816139315146e-06,-1.5632441814179902e-06,4.613763120934599e-08,-1.9273421352681793e-06
P255,4.580539291803231e-06,4.923774644256503e-06,2.8438602375160265e-06,4.275125460423933e-07,-1.5555088536937543e-06,-4.214511040544623e-06,3.229079654820926e-06,3.4542723719478425e-06,-2.257165071108125e-06,-3.6958890179594663e-06
P256,-1.5414108850220285e-06,2.4917099108245433e-06,-3.3174463230314395e-06,1.1087595163938055e-06,1.1125854837582813e-05,-4.964365889729148e-06,-1.1531764125005954e-06,3.492470333660595e-07,4.3349107702370495e-07,4.244064030856066e-06
P257,2.3207900295451386e-06,5.156634582641239e-06,5.653323422866351e-06,2.2836072961901206e-07,1.0274521956021946e-05,2.9730495676373483e-06,-9.70928316501048e-07,1.2703069571887995e-06,-1.6450970296445614e-06,-2.5703429334773755e-06
P258,1.1123911047687684e-06,-1.6592314611780699e-06,4.886811789738953e-06,-2.374742598756116e-06,-1.7404808567427908e-06,2.957778611061251e-06,-6.621844328236128e-06,1.2433459642992024e-06,2.5706579400075133e-06,-1.9258829245644127e-06
P259,7.875335793477268e-06,-5.1585793865282364e-08,-7.551106503915614e-07,-2.2802836753105487e-06,2.208235382152859e-06,-2.302714633097225e-06,-3.186993131149712e-06,-1.7445613897921044e-06,1.05400031179026e-06,-4.403573452559518e-06
P260,1.6367670440939135e-06,5.055879693774868e-07,-4.983578221631562e-07,-3.167444188027389e-06,2.5797830569333454e-06,-5.8016260282183e-07,4.452035043320463e-06,1.1541911018023339e-06,2.27118148978737e-06,3.138323136852965e-06
P261,6.221059925847345e-06,4.050953860624564e-06,5.184397323724347e-06,4.860946141159103e-06,-1.0907653557838811e-06,8.44480734840127e-07,5.110868412907431e-06,3.980773965294441e-07,-3.6692476257533255e-06,-3.502878048333973e-06
P262,-3.161910913101085e-07,1.7299667666182132e-06,5.076000247251401e-06,-2.529414431047018e-06,-5.357963500459589e-07,3.0612385555602104e-06,-1.5132311644789134e-06,-8.815812272611751e-06,4.562908111927942e-06,-2.313313217250303e-06
P263,3.2136878865599537e-06,1.9927517826279348e-06,-1.546433349210562e-06,6.38066251325826e-06,-4.195311788709728e-06,-6.103961797735861e-06,2.564362743116128e-06,2.3916253866290097e-06,-4.4550309019301005e-06,-1.561985543422446e-06
P264,-1.9510040508619226e-06,7.379169091996114e-07,-2.868821812639113e-06,-5.940280541105904e-06,1.2777854888455927e-06,-7.644609015608353e-08,3.06279596293046e-06,-1.1979486037829628e-06,-8.619869898250513e-07,-2.1578829257989604e-06
P265,1.7209489004360676e-06,-1.5537848339707656e-07,3.5178930737375078e-06,-2.9363102363278793e-06,3.014542698095957e-06,-2.094904370350889e-06,-4.170614302949935e-06,-8.607561209345835e-07,-1.1952135995508119e-06,-2.5933367150893032e-06
P266,-6.76975795808188e-07,1.321019547573124e-06,-1.9279257323452696e-06,-5.074703906820296e-06,3.4537356363088898e-06,1.1610020183109584e-06,-5.066292757909707e-06,1.8079249882576519e-06,3.3763715389690543e-06,-2.5363083810244153e-06
P267,-3.1054313918470948e-06,-3.5799086773968098e-06,4.702157446712091e-06,-2.1673708951067496e-06,1.2435319473205308e-06,-1.6622655837059185e-06,-1.0305894864722854e-06,-3.999123689905418e-06,-1.4340837331018597e-06,3.2431949717992266e-06
P268,-2.733061073906609e-06,3.2224885536065234e-06,-6.914967830687265e-07,3.92255632151569e-06,8.096644609882452e-06,1.595821093851237e-06,-3.100059050430555e-06,3.6039984718294805e-06,1.1747816546157073e-06,2.820164222951105e-06
P269,-1.0991744126525986e-06,-3.4443425292395263e-06,4.493381798903012e-06,4.486875636545501e-06,4.76870071893152e-06,3.5337187357565203e-06,1.030728107548058e-06,-1.356718580336312e-06,-8.961899345091601e-07,7.176319697889649e-06
P270,3.940273879099134e-06,6.855087631727776e-06,-3.7789996259848015e-06,3.3746422301433594e-06,5.044416875108572e-06,-4.2232296173776054e-07,3.0397442864585106e-06,6.229207665060045e-07,2.0637661724266744e-06,-1.744177553220257e-06
P271,1.2642007527412062e-06,-3.3358812904786712e-06,1.8754243654685787e-06,-4.182397350855922e-06,8.079686533873399e-07,1.9364198987162644e-06,-3.9049519901302495e-06,5.343038356758612e-06,2.445936345612436e-06,1.919115606087982e-06
P272,-5.200576323083106e-06,-4.562353946761062e-07,3.1595611675079035e-06,-2.4384256983301625e-06,-2.1187471078545135e-06,5.88972584507683e-07,-2.234174872051375e-06,2.9610747070206813e-07,1.523493860031719e-06,1.3752468674950533e-06
P273,-1.8608311967597624e-06,2.7472825677898514e-06,-7.788450119455191e-07,-1.9383856682178688e-06,-1.8490174027463197e-06,-3.2443997234404484e-07,-2.1962602549805343e-06,1.7417934517090488e-07,4.7018657248264293e-07,-4.331781389183985e-06
P274,-3.1594957791967234e-06,-1.6532511331771396e-06,-1.080264572772148e-06,3.5093525351811245e-07,2.860794921411339e-06,5.751806528377768e-06,-5.091890429965637e-06,-3.043905028945359e-07,7.129535928495408e-06,4.582220200252825e-06
P275,4.333492476433332e-06,-6.162586687924628e-06,-2.273595981632884e-06,2.420871507939485e-07,-6.779129798758165e-08,2.8131667750604247e-06,-2.8698293268926032e-06,-6.7004824035433135e-06,2.5461389491526114e-06,7.600437738776835e-07
P276,1.6417041619692192e-07,4.283051064260892e-07,1.8286787206251093e-07,2.2012575024395252e-07,7.281538365025046e-06,-5.100623228524522e-07,-2.4251397896467275e-06,1.3291429577170214e-06,1.141340258168234e-06,2.7960819825243984e-06
P277,7.188291061762948e-07,9.022023321654526e-07,7.317963213892176e-07,-1.6955511423674653e-06,4.383371945264493e-06,8.065720997864681e-07,-1.0750596975127877e-06,6.972310244520043e-06,-5.770672035268465e-07,6.201371997494498e-07
P278,-1.5382591755759502e-06,-1.964335757002574e-06,-6.834100111335043e-07,6.248685231090767e-08,-1.5988555350935686e-06,-7.432830251373598e-07,-4.9942833533345025e-06,1.9180775222651957e-06,1.3180680458154998e-06,7.269961318692579e-07
P279,-2.020188800744364e-06,2.9612714594661263e-06,5.296749117768073e-06,4.284361942880359e-07,4.184431106349579e-06,-1.860455643887867e-06,-2.0929625118526972e-07,1.474116539602248e-06,8.526332714532052e-07,3.2039064852402944e-06
P280,-1.0326885347436649e-06,4.688288666936146e-06,1.7008215800794278e-06,2.3112420279297467e-06,1.5950436442428836e-06,-1.6205565350076417e-06,-3.5997243155163824e-07,-1.6627546005662899e-06,-1.4126530109564582e-06,-2.8819742578979775e-06
P281,-2.525594614622887e-06,-1.0524633060438418e-06,-7.3119134937866615e-06,-4.227137812006881e-06,-1.3612714173785517e-06,5.649157461620226e-07,-3.867556506933481e-06,4.730389816948839e-06,8.496196439845491e-06,3.2835717707462844e-06
P282,2.9506056771488604e-06,-3.133655323952003e-07,-9.543206555019277e-06,3.488129714339697e-06,1.8854733655097942e-07,-4.027723031215175e-06,9.272151411014804e-07,2.471988742744821e-06,5.169151872691253e-06,5.013829733901921e-06
P283,-5.257394450457615e-06,5.485481882259362e-06,-3.217103524875826e-06,-3.006704953498955e-08,4.813130243184913e-06,2.324561694494844e-06,-3.3745961249756614e-06,5.951840667400843e-06,2.916396164374252e-06,-4.63586221386618e-07
P284,3.5999180122290773e-06,5.151493227148365e-06,1.3850964434383874e-06,6.954526288498555e-06,-6.434286313296598e-06,-4.462853502471334e-06,5.693805022200351e-06,-2.184659807974199e-06,-1.910850599664692e-06,-2.5921831186810716e-06
P285,-1.5715217236113234e-06,-1.4969166935599552e-06,-5.030358544579427e-06,2.6598756933693965e-06,7.083569024484256e-06,-1.8570298192751883e-06,-5.609355203692258e-06,-4.75649382359243e-06,-3.969298309961845e-06,-2.1220611669653367e-06
P286,-1.9195649888161686e-07,-1.7767637280676494e-06,-2.3159944638466055e-06,3.978496937662998e-06,-2.5661884638677915e-07,5.382402873768753e-06,-4.9549370340045275e-06,-7.178327628828518e-06,-3.333608896690179e-06,-6.662102001122987e-06
P287,-2.773301951274716e-06,3.6009927725133193e-06,-8.7143720775379e-06,2.7271409792280774e-06,8.575349810674708e-07,-4.7911022899654e-06,-3.266171112855309e-07,-4.7454152505974805e-09,-3.637876623864718e-06,-4.170085507958416e-06
P288,-2.042765844196496e-06,-3.704948109472324e-06,2.883392994758663e-07,9.735783553711417e-07,-3.1782405769621627e-06,6.892200359041086e-07,3.6970821571144876e-06,-1.5308014623952233e-06,4.954917353050233e-08,5.038141600775066e-06
P289,7.450578527721678e-06,-1.7039132028531063e-06,-4.294725127885183e-06,4.686994633670431e-06,-3.887007207102128e-06,-2.337028376191684e-06,-1.5854105990055804e-06,-2.7720205224743245e-06,-4.24161679493044e-06,-6.486663280607947e-06
P290,-1.2213389832738044e-06,1.950653852062032e-06,-2.8199663429214145e-06,-3.7030015458998844e-06,-1.9701752510873066e-06,-3.749114935817124e-06,6.621359353324444e-06,-1.1280136652040338e-05,-2.761974411422531e-06,-4.8197807067820275e-06
P291,5.404018894880511e-06,5.097569212297924e-06,-4.947016393066163e-06,3.3706198411978083e-06,3.9610306801045325e-06,-2.738957833132321e-06,3.5109961323800585e-06,-2.0125063804775958e-06,4.374520872966147e-06,7.403466413809603e-07
P292,-2.18248372971957e-06,7.789056675136389e-07,4.47847839783718e-06,1.6356025137341838e-06,4.637740738982945e-07,-3.1322317761280853e-06,-4.688471196221072e-06,2.708541728625895e-06,-1.417454227333457e-06,5.63570792765295e-07
P293,-1.1015229689980376e-06,1.5057750514937485e-06,9.351650279196104e-07,1.0231849661800204e-06,8.377288820293641e-07,1.1924758485600299e-06,-1.0384403580472536e-06,2.3424551929558776e-06,-1.0342243368615506e-06,-1.0441006245844693e-06
P294,-4.892443585575464e-06,-2.857263484085993e-06,1.516204430565077e-06,-1.0751347336522262e-06,-5.5465193285595576e-06,7.22941927512938e-06,-1.0940102222282153e-06,-3.381902605840818e-06,3.827505226034866e-06,1.2252708900712685e-06
P295,1.1242207094850829e-06,1.2816536801001782e-06,-1.2146079872357035e-06,2.271268357722253e-06,-1.9920893503650556e-06,3.69230324452036e-06,4.133869003232677e-06,2.301093294571955e-06,-3.0020740038159835e-06,-2.58109694979263e-06
P296,-8.69278342413728e-07,7.499046702971084e-06,-1.9356996606455424e-06,2.7943677647768303e-06,-1.6173971904537125e-06,-1.332356952480127e-06,4.060120745717473e-06,4.892624250007487e-06,-2.8299888555591594e-07,-2.508162958166516e-06
P297,1.678770465503754e-07,-6.746381340404423e-07,-2.339675194120279e-06,-1.1310236444867048e-06,-5.948945889836242e-06,-3.2014163066023218e-06,3.886019622776097e-06,1.8316453135911815e-06,1.6872714161412974e-06,2.2115707873514214e-06
P298,-4.198757284127675e-06,-3.050271390220565e-06,3.996359906115822e-06,3.3297867839823336e-06,-2.7338440754937066e-06,1.0563679668134843e-05,-2.384403349999691e-07,-1.127963309478219e-05,-6.033364989804454e-06,-5.899327280745926e-06
P299,1.0713763154411875e-06,-4.576009691400899e-06,-3.5468544462854772e-06,-4.49817884461579e-06,-2.6723403967387138e-06,5.426889041545025e-07,1.2107406923187554e-07,4.976828130654005e-06,-1.9197454412505765e-07,6.769987594548244e-07
P300,1.7105644848377068e-06,1.7187391816798404e-06,-4.105700885886454e-08,-2.721131391096533e-07,3.7560893188653152e-06,-2.7580786622799806e-06,-3.0827906840325524e-06,4.608177812653755e-06,4.926461517641744e-06,3.6003950492235646e-06
P301,-3.0586653798522464e-08,-6.611355315736477e-07,2.7739923195887995e-06,6.085402662376227e-07,-2.8549346351802816e-07,-1.1775922742863023e-06,2.1891468908473476e-06,-1.136010383117269e-06,-1.7249492826917727e-06,1.541888714388733e-06
P302,6.4785484122823844e-06,5.278002669315018e-07,-2.988534089735375e-06,1.7684182078856673e-06,4.9778245677007706e-06,1.5217944442078891e-06,-1.9078270952728796e-06,7.608869396818953e-08,-2.177038105236485e-06,-4.67576427564065e-06
P303,5.441453243822754e-07,-3.903966777335846e-06,2.4058138686784122e-06,-4.554795681003138e-06,-1.6290257403182233e-06,5.482255039401828e-07,-1.5539644311908366e-07,6.359730190486036e-07,-3.5777385685655688e-06,-1.7860246588912343e-06
P304,-1.8118545983225012e-06,5.882343507669435e-06,6.072654302053244e-07,3.1057031740821313e-06,2.844296129230297e-06,-3.3673519639203535e-06,6.999857268817449e-06,-4.713045145194827e-06,2.201138784299172e-06,3.855209366355886e-06
P305,9.13144329592829e-07,-3.921876774084859e-06,3.825672420699808e-06,-1.3073722294980176e-07,-7.474317195014005e-08,7.096141199751111e-07,2.185176171748339e-06,-4.505023886469325e-06,1.25966384189268e-08,3.924952034228509e-06
P306,3.623336120098513e-07,5.5801038320991525e-06,-3.9541196268270224e-06,1.3048123570667195e-06,3.35721975105183e-06,-3.3231798244841423e-06,3.910244677324498e-07,1.7489511042011045e-06,1.417999831670666e-06,-1.3200467568715078e-06
P307,3.2656935687491078e-06,-4.5750885757048654e-07,2.558922529968485e-06,2.8912148279572184e-06,8.655930574053054e-06,2.7788850399606906e-06,-5.508594898740067e-08,-1.006694658736323e-05,3.5140057356125944e-06,3.562189546354392e-06
P308,-6.145117971160445e-08,-7.799236305958482e-07,-3.829933626032733e-06,3.175559183044225e-06,3.4714065685135913e-06,-2.676617265389477e-06,-2.32644413844502e-06,2.7685280651875766e-06,4.854210726829532e-07,3.499672282760455e-06
P309,1.5269835746913507e-06,-3.597138678445178e-07,5.858548494797118e-06,5.423970793844569e-06,-1.105218040778626e-06,2.5864227407064596e-06,2.9601257546642897e-06,-5.020059441081712e-06,-4.51693577187528e-06,-9.55403417198864e-07
P310,-1.123391019410301e-06,3.2494526371212883e-06,-5.3784888899820475e-06,-5.869878819133169e-06,-7.200007152916021e-07,-6.110858410683824e-07,-2.7957458959846694e-06,3.505233297323464e-06,3.6666500364628506e-06,-4.509290511394814e-06
P311,4.400553278945064e-06,1.0417082102900195e-06,1.601076630529803e-06,4.494286339964016e-07,4.437911916276499e-06,-9.616996662846868e-07,-9.389831114985916e-09,1.8483730466243664e-07,4.0664854867694363e-07,3.0384122164540256e-07
P312,1.5328991167707804e-06,-2.8036537579680153e-07,-3.2344649440637214e-06,3.7837094507846736e-06,8.307265009564844e-07,1.8537123799152952e-06,1.0399024515063068e-06,4.111736813110011e-06,1.8876804580085743e-06,3.403509716336868e-06
P313,3.09440895922958e-06,-6.518844039917772e-07,1.7469720567737305e-06,-2.9469673534405507e-06,-5.617079355525132e-06,-7.794867769568645e-07,2.0637926064057035e-07,-1.1534256269187947e-06,6.366722619754073e-06,1.212311364714178e-06
P314,3.0689405290777207e-06,-2.6814746789602384e-06,4.283078814821287e-06,-3.992035004092722e-06,-2.394913590299296e-07,-1.5507854591337257e-06,-8.968761653294836e-07,6.382197153969075e-08,1.3157599328983438e-06,1.4660055210698642e-06
N1,-1.5255071673867242e-06,-5.909049467484159e-07,1.3644410697681613e-06,8.292522873155656e-07,7.952400841333685e-07,3.839999193379405e-06,2.4340559673380205e-07,1.8538709249747953e-06,-3.4885601367080172e-06,-1.280445298424207e-06
N2,4.3784005882074395e-06,-1.3530315803157158e-05,4.817554571294721e-06,3.3352590255753835e-06,-1.054076836860395e-06,6.513947347945326e-06,-5.241078855307876e-06,3.895479432154203e-06,-4.293488569723843e-06,5.309779829647688e-06
N3,6.474313153799949e-06,3.6807664314908017e-06,3.0615704700731746e-06,-3.3901580912652643e-06,-2.5038211691695816e-06,1.94129633701855e-06,3.5794814965408542e-06,5.549036480703614e-06,1.8684258996750952e-06,-3.73445889863879e-06
N4,5.238874773858188e-06,1.3050126975892927e-06,7.197695319236615e-07,5.328840033646918e-06,-1.4295654895284972e-06,3.4873306874942493e-07,3.1245623219421223e-06,-5.836442423288248e-06,4.122223584219673e-07,-1.053146331746733e-06
N5,2.078354742529083e-06,1.4039666341072576e-06,5.766654048092933e-06,2.559006464633313e-06,-1.6722736304516646e-07,-1.7237326101989566e-06,-1.57134789831499e-06,1.8290854636893877e-06,1.026257801969605e-06,1.5917398051562147e-06
N6,4.062699002276325e-06,-5.185817898573899e-07,3.323096418749526e-06,6.797283240561603e-07,1.911337781869494e-06,-3.317372466136244e-06,-9.235238835195777e-07,1.0144258789489258e-05,-2.8861011355885775e-06,1.946835266036415e-06
N7,3.1886549868124245e-06,9.629317545428468e-07,-1.3783215925862056e-06,-5.204096695630316e-07,6.83617402779936e-06,3.5648263013444135e-06,1.2887296622300561e-06,-3.0780257341288307e-06,-3.946312418208822e-08,-1.6127234605501045e-06
N8,-7.698540221206466e-07,5.704107037086915e-06,-4.152438883652887e-06,1.634723614457286e-06,-2.645786353095797e-06,-3.202141424997907e-06,4.428290286294574e-06,3.882603960810388e-06,-1.631875947128835e-06,-2.9188799549434126e-06
N9,-6.387848676948953e-06,3.735851769053392e-06,-5.077273423689471e-06,5.2217854021328934e-06,4.5899302961322495e-06,1.1440055714545267e-06,-5.523217164034267e-07,4.050771413050642e-06,1.9288307135970854e-06,4.283348543595677e-06
N10,-1.4605399787768374e-06,2.9463899411193064e-06,-3.169990097728274e-06,-6.4095688525809245e-06,3.2979661884454455e-06,-5.414431286934984e-06,-2.2091983334559466e-06,-6.7243255085147e-07,4.6732193110419974e-06,-2.8203707732964546e-07
N11,-5.034638814478535e-07,-2.1655619622523844e-07,-7.2075877209737226e-06,-9.116172322246735e-07,-3.898693740541666e-06,-1.6849171779241643e-06,-3.8826523173778765e-07,3.8025108662112473e-06,-3.266007812786041e-08,-2.138725108124422e-06
N12,-7.909439495807404e-06,-5.546890771900839e-06,-3.021634688120728e-06,-2.389909703372277e-06,2.811995147520511e-06,4.151636449238399e-07,-3.868412857978894e-06,-5.284703048666253e-06,-5.262967873554596e-06,-2.1509697638593013e-07
N13,-1.2105265849834599e-06,-3.626011829225705e-07,4.29527802765904e-06,1.0640443383119682e-06,2.9790497460914825e-06,5.410551268304623e-08,4.107174047614774e-06,3.075199389472049e-06,-7.802658668587504e-06,6.781665096792502e-07
N14,2.3176301206752814e-06,-2.1280610968624366e-06,6.59237555942089e-07,5.85752949923372e-06,-4.828227134923325e-06,-2.0409373963412416e-06,9.180357204096018e-07,-3.5884796968217817e-06,-2.402253719231207e-06,2.7256675801589844e-07
N15,3.2455249401855857e-07,-6.984131799605002e-07,-2.3670954469792044e-06,6.5054531092526935e-06,8.546790342949136e-07,-1.1597896958258824e-06,3.175483706908738e-06,-2.5557239487390693e-07,-5.995770066589826e-06,6.442125578564098e-07
N16,1.3420439919786678e-06,3.958180281976391e-06,-2.732269334325757e-06,7.32096382443536e-07,-6.264371734896872e-06,3.777358342624672e-06,6.653665503586503e-06,-3.6585719367843075e-06,-3.4697595080507206e-06,-8.724571401903813e-06
N17,9.633634381357172e-07,8.318230028005863e-07,-4.58167535254307e-07,-1.734922763292271e-06,-1.029472071242387e-06,-3.1173219914599885e-06,-2.997264892829919e-06,1.0200027893617473e-05,3.471606034905644e-06,2.5484512522782774e-06
N18,4.6079882932032205e-06,-1.2894183913338608e-06,3.482152765290413e-06,4.555471119904318e-06,-4.891472673663642e-06,-1.5678460437614232e-07,2.2107978845885257e-06,-2.7187759726293834e-06,-2.2324007383716466e-06,-9.886272166210325e-07
N19,2.1944328485654888e-06,1.8447547379442115e-07,2.5161428021258246e-06,-4.708100641823566e-06,1.2339273787677254e-06,-2.9302571273154797e-06,1.594201216967593e-06,-6.708282905107114e-06,4.607190608193297e-06,1.6657605319714709e-06
N20,-4.204931929851271e-06,-3.7257566277203256e-06,2.9380774446214264e-06,-6.0536591674122e-06,-7.6126925077969775e-06,8.122425097013852e-07,-8.28188875688445e-07,-3.210493567024089e-06,-2.7733060502350905e-06,-3.7996860835940935e-06
N21,-2.888918461760358e-06,3.1697143952049084e-06,2.7727360074309115e-06,-1.957954305521211e-06,2.8390033734727567e-06,-3.1348738414547768e-06,-4.480496054543888e-06,-3.732257521222416e-07,8.21531042212941e-08,-2.0761516232449366e-06
N22,-2.04875368373553e-06,3.2713476966680097e-06,4.851738359268744e-07,1.5756597426601316e-06,2.031119979750115e-06,-5.819823422038216e-06,-2.8724655202284942e-06,3.1315508788176677e-06,4.41880454185009e-06,4.581300439427164e-06
N23,6.500717079390545e-07,-3.2254677365635485e-06,6.3547027434335e-06,-1.176479176789424e-06,7.412415218332254e-07,-2.388812071676781e-06,-1.8393344595126371e-06,-2.7560676472533846e-06,-6.031828444716348e-06,-1.5788371142453446e-06
N24,-1.066700702226093e-06,8.887955485376215e-06,-2.7445592497659217e-06,6.283054297079549e-06,-1.20226464153661e-06,-8.898851414779359e-06,3.23791095857345e-06,5.049561622404682e-06,-6.516162560897933e-06,-4.699499912448992e-06
N25,-1.0421611115670479e-07,-1.5045756085094696e-06,8.253058846271704e-06,-2.4983534733626696e-06,-7.782196309673149e-07,-3.4350263153302556e-06,-4.38308783109689e-06,8.839465311152552e-06,5.479199682738626e-07,3.914377674804669e-06
N26,4.754629183063494e-06,3.883700599344154e-06,-1.8608764516519762e-06,9.477494119774588e-06,3.1195970951300347e-06,-9.82865434390507e-06,7.482997134498459e-07,4.052453593522356e-06,-4.68827785260798e-06,1.051612022192434e-06
N27,2.2340880072145184e-07,3.472309707074734e-06,-1.2237688990597226e-06,4.410610541603189e-06,7.141835352598297e-06,-1.240529313870385e-06,-4.5844281596938655e-07,1.908810340188935e-06,1.458659807887714e-06,3.298036496033241e-06
N28,-1.5175406466323683e-06,-5.907814835003219e-06,-5.711073900266359e-06,-6.308679024898925e-07,-2.733900926245596e-07,-4.559782907073218e-07,-1.545090035647435e-06,-9.467537568396192e-07,4.912550697973913e-06,7.181622873777768e-06
